_id,Country,Response_measure,date_start,date_end
1132,Liechtenstein,IndoorOver50,2021-09-15T00:00:00,NA
1133,Liechtenstein,IndoorOver500,2020-06-06T00:00:00,7/2/2020
1134,Liechtenstein,IndoorOver500,2021-06-14T00:00:00,7/4/2021
1135,Liechtenstein,MasksMandatoryAllSpaces,2020-12-20T00:00:00,7/4/2021
1136,Liechtenstein,MasksMandatoryAllSpacesPartial,2021-09-15T00:00:00,NA
1137,Liechtenstein,MasksMandatoryClosedSpaces,2020-10-20T00:00:00,12/19/2020
1138,Liechtenstein,MasksMandatoryClosedSpacesPartial,2020-07-06T00:00:00,10/19/2020
1139,Liechtenstein,MasksMandatoryClosedSpacesPartial,2021-07-05T00:00:00,9/14/2021
1140,Liechtenstein,MasksVoluntaryClosedSpacesPartial,2020-05-13T00:00:00,7/5/2020
1141,Liechtenstein,MassGather50,2020-03-14T00:00:00,6/5/2020
1142,Liechtenstein,MassGather50,2020-12-20T00:00:00,5/23/2021
1143,Liechtenstein,MassGather50Partial,2021-05-24T00:00:00,6/13/2021
1144,Liechtenstein,MassGather50Partial,2021-09-15T00:00:00,NA
1145,Liechtenstein,MassGatherAll,2020-02-28T00:00:00,7/2/2020
1146,Liechtenstein,MassGatherAll,2020-12-20T00:00:00,5/23/2021
1147,Liechtenstein,MassGatherAll,2021-06-14T00:00:00,8/15/2021
1148,Liechtenstein,MassGatherAllPartial,2020-07-03T00:00:00,12/19/2020
1149,Liechtenstein,MassGatherAllPartial,2021-05-24T00:00:00,6/13/2021
1150,Liechtenstein,MassGatherAllPartial,2021-09-15T00:00:00,NA
1151,Liechtenstein,NonEssentialShops,2020-03-17T00:00:00,4/27/2020
1152,Liechtenstein,OutdoorOver1000,2020-02-28T00:00:00,3/13/2020
1153,Liechtenstein,OutdoorOver1000,2020-07-03T00:00:00,12/19/2020
1154,Liechtenstein,OutdoorOver1000,2021-07-05T00:00:00,8/15/2021
1155,Liechtenstein,OutdoorOver50,2021-05-24T00:00:00,6/13/2021
1156,Liechtenstein,OutdoorOver500,2020-06-06T00:00:00,7/2/2020
1157,Liechtenstein,OutdoorOver500,2021-06-14T00:00:00,7/4/2021
1158,Liechtenstein,PrivateGatheringRestrictions,2020-03-16T00:00:00,5/20/2020
1159,Liechtenstein,PrivateGatheringRestrictions,2020-10-19T00:00:00,6/13/2021
1160,Liechtenstein,PrivateGatheringRestrictionsPartial,2021-06-14T00:00:00,6/28/2021
1161,Liechtenstein,QuarantineForInternationalTravellers,2020-07-06T00:00:00,NA
1162,Liechtenstein,RestaurantsCafes,2020-03-17T00:00:00,5/15/2020
1163,Liechtenstein,RestaurantsCafes,2020-10-24T00:00:00,11/29/2020
1164,Liechtenstein,RestaurantsCafes,2020-12-20T00:00:00,4/25/2021
1165,Liechtenstein,RestaurantsCafesPartial,2020-11-30T00:00:00,12/19/2020
1166,Liechtenstein,RestaurantsCafesPartial,2021-04-26T00:00:00,NA
1167,Liechtenstein,StayHomeGen,2020-03-21T00:00:00,5/18/2020
1168,Liechtenstein,StayHomeRiskG,2020-03-16T00:00:00,NA
1169,Liechtenstein,TeleworkingPartial,2021-01-15T00:00:00,NA
1170,Lithuania,BanOnAllEvents,2020-03-12T00:00:00,5/31/2020
1171,Lithuania,BanOnAllEvents,2020-11-07T00:00:00,3/5/2021
1172,Lithuania,ClosDaycare,2020-03-16T00:00:00,4/26/2020
1173,Lithuania,ClosDaycarePartial,2020-04-27T00:00:00,5/17/2020
1174,Lithuania,ClosHigh,2020-03-16T00:00:00,5/24/2020
1175,Lithuania,ClosHigh,2020-11-07T00:00:00,5/23/2021
1176,Lithuania,ClosHighPartial,2020-05-25T00:00:00,5/29/2020
1177,Lithuania,ClosHighPartial,2020-09-01T00:00:00,11/6/2020
1178,Lithuania,ClosHighPartial,2021-05-24T00:00:00,6/30/2021
1179,Lithuania,ClosPrim,2020-03-16T00:00:00,5/24/2020
1180,Lithuania,ClosPrim,2020-12-14T00:00:00,5/31/2021
1181,Lithuania,ClosPrimPartial,2020-05-25T00:00:00,6/23/2020
1182,Lithuania,ClosPubAnyPartial,2020-03-16T00:00:00,NA
1183,Lithuania,ClosSec,2020-03-16T00:00:00,5/29/2020
1184,Lithuania,ClosSec,2020-11-07T00:00:00,5/2/2021
1185,Lithuania,ClosSecPartial,2020-05-30T00:00:00,6/30/2020
1186,Lithuania,ClosSecPartial,2020-09-01T00:00:00,11/6/2020
1187,Lithuania,ClosSecPartial,2021-05-03T00:00:00,6/30/2021
1188,Lithuania,EntertainmentVenues,2020-03-16T00:00:00,4/26/2020
1189,Lithuania,EntertainmentVenues,2020-12-16T00:00:00,3/5/2021
1190,Lithuania,EntertainmentVenuesPartial,2020-04-27T00:00:00,7/17/2020
1191,Lithuania,EntertainmentVenuesPartial,2020-10-26T00:00:00,12/15/2020
1192,Lithuania,EntertainmentVenuesPartial,2021-04-27T00:00:00,6/30/2021
1193,Lithuania,GymsSportsCentres,2020-11-07T00:00:00,5/2/2021
1194,Lithuania,GymsSportsCentresPartial,2020-03-16T00:00:00,6/16/2020
1195,Lithuania,GymsSportsCentresPartial,2021-05-03T00:00:00,6/30/2021
1196,Lithuania,GymsSportsCentresPartial,2021-09-13T00:00:00,NA
1197,Lithuania,HotelsOtherAccommodationPartial,2020-11-07T00:00:00,5/31/2021
1198,Lithuania,IndoorOver100,2020-06-01T00:00:00,6/16/2020
1199,Lithuania,IndoorOver1000,2020-08-16T00:00:00,8/31/2020
1200,Lithuania,IndoorOver1000,2021-09-13T00:00:00,NA
1201,Lithuania,IndoorOver500,2020-06-17T00:00:00,7/31/2020
1202,Lithuania,IndoorOver500,2020-10-30T00:00:00,11/6/2020
1203,Lithuania,IndoorOver500,2021-05-25T00:00:00,6/30/2021
1204,Lithuania,MasksMandatoryAllSpaces,2020-04-10T00:00:00,4/29/2020
1205,Lithuania,MasksMandatoryAllSpaces,2020-11-07T00:00:00,2/24/2021
1206,Lithuania,MasksMandatoryAllSpacesPartial,2020-04-30T00:00:00,6/15/2020
1207,Lithuania,MasksMandatoryAllSpacesPartial,2020-08-21T00:00:00,11/6/2020
1208,Lithuania,MasksMandatoryAllSpacesPartial,2021-02-25T00:00:00,6/30/2021
1209,Lithuania,MasksMandatoryClosedSpacesPartial,2020-08-01T00:00:00,8/20/2020
1210,Lithuania,MasksMandatoryClosedSpacesPartial,2021-07-01T00:00:00,NA
1211,Lithuania,MasksVoluntaryAllSpaces,2020-03-23T00:00:00,4/9/2020
1212,Lithuania,MasksVoluntaryAllSpaces,2020-06-16T00:00:00,11/6/2020
1213,Lithuania,MassGather50,2020-03-12T00:00:00,5/3/2020
1214,Lithuania,MassGather50,2020-11-07T00:00:00,3/5/2021
1215,Lithuania,MassGather50Partial,2020-05-04T00:00:00,6/16/2020
1216,Lithuania,MassGatherAll,2020-03-12T00:00:00,5/3/2020
1217,Lithuania,MassGatherAll,2020-07-01T00:00:00,8/15/2020
1218,Lithuania,MassGatherAll,2020-11-14T00:00:00,3/5/2021
1219,Lithuania,MassGatherAll,2021-06-02T00:00:00,6/30/2021
1220,Lithuania,MassGatherAllPartial,2020-05-04T00:00:00,6/30/2020
1221,Lithuania,MassGatherAllPartial,2020-08-16T00:00:00,8/31/2020
1222,Lithuania,MassGatherAllPartial,2020-10-30T00:00:00,11/13/2020
1223,Lithuania,MassGatherAllPartial,2021-03-06T00:00:00,6/1/2021
1224,Lithuania,MassGatherAllPartial,2021-09-13T00:00:00,NA
1225,Lithuania,NonEssentialShops,2020-03-16T00:00:00,4/22/2020
1226,Lithuania,NonEssentialShops,2020-12-16T00:00:00,2/14/2021
1227,Lithuania,NonEssentialShopsPartial,2020-04-23T00:00:00,12/15/2020
1228,Lithuania,NonEssentialShopsPartial,2021-02-15T00:00:00,6/30/2021
1229,Lithuania,NonEssentialShopsPartial,2021-09-13T00:00:00,NA
1230,Lithuania,OutdoorOver1000,2020-06-17T00:00:00,8/31/2020
1231,Lithuania,OutdoorOver1000,2021-09-13T00:00:00,NA
1232,Lithuania,OutdoorOver50,2020-06-01T00:00:00,6/16/2020
1233,Lithuania,OutdoorOver500,2020-10-30T00:00:00,11/6/2020
1234,Lithuania,OutdoorOver500,2021-03-06T00:00:00,6/1/2021
1235,Lithuania,PlaceOfWorship,2020-03-16T00:00:00,4/26/2020
1236,Lithuania,PlaceOfWorshipPartial,2020-04-27T00:00:00,6/16/2020
1237,Lithuania,PlaceOfWorshipPartial,2020-11-07T00:00:00,6/30/2021
1238,Lithuania,PrivateGatheringRestrictions,2020-11-07T00:00:00,12/15/2020
1239,Lithuania,PrivateGatheringRestrictionsPartial,2020-03-19T00:00:00,6/8/2020
1240,Lithuania,PrivateGatheringRestrictionsPartial,2021-05-24T00:00:00,6/30/2021
1241,Lithuania,QuarantineForInternationalTravellers,2020-03-16T00:00:00,6/13/2021
1242,Lithuania,QuarantineForInternationalTravellersPartial,2021-06-14T00:00:00,NA
1243,Lithuania,RestaurantsCafes,2020-03-16T00:00:00,4/22/2020
1244,Lithuania,RestaurantsCafes,2020-11-07T00:00:00,4/21/2021
1245,Lithuania,RestaurantsCafesPartial,2020-04-23T00:00:00,11/6/2020
1246,Lithuania,RestaurantsCafesPartial,2021-04-22T00:00:00,NA
1247,Lithuania,SocialCircle,2020-12-16T00:00:00,4/30/2021
1248,Lithuania,StayHomeGen,2020-03-16T00:00:00,6/16/2020
1249,Lithuania,StayHomeGen,2020-11-07T00:00:00,12/15/2020
1250,Lithuania,StayHomeOrder,2020-12-16T00:00:00,3/31/2021
1251,Lithuania,Teleworking,2020-03-10T00:00:00,11/6/2020
1252,Lithuania,Teleworking,2021-07-01T00:00:00,NA
1253,Lithuania,TeleworkingPartial,2020-11-07T00:00:00,6/30/2021
1254,Luxembourg,ClosDaycare,2020-03-16T00:00:00,5/24/2020
1255,Luxembourg,ClosDaycare,2020-12-28T00:00:00,1/10/2021
1256,Luxembourg,ClosHigh,2020-03-16T00:00:00,5/24/2020
1257,Luxembourg,ClosHigh,2020-12-28T00:00:00,1/10/2021
1258,Luxembourg,ClosPrim,2020-03-16T00:00:00,5/24/2020
1259,Luxembourg,ClosPrim,2020-12-28T00:00:00,1/10/2021
1260,Luxembourg,ClosPubAnyPartial,2020-03-16T00:00:00,NA
1261,Luxembourg,ClosSec,2020-03-16T00:00:00,5/4/2020
1262,Luxembourg,ClosSec,2020-12-28T00:00:00,1/10/2021
1263,Luxembourg,ClosSecPartial,2020-05-05T00:00:00,5/26/2020
1264,Luxembourg,ClosureOfPublicTransportPartial,2020-03-16T00:00:00,6/8/2020
1265,Luxembourg,ClosureOfPublicTransportPartial,2021-05-31T00:00:00,NA
1266,Luxembourg,EntertainmentVenues,2020-03-16T00:00:00,5/10/2020
1267,Luxembourg,EntertainmentVenues,2020-11-26T00:00:00,1/10/2021
1268,Luxembourg,EntertainmentVenuesPartial,2020-05-11T00:00:00,11/25/2020
1269,Luxembourg,EntertainmentVenuesPartial,2021-07-16T00:00:00,NA
1270,Luxembourg,GymsSportsCentres,2020-03-16T00:00:00,5/29/2020
1271,Luxembourg,GymsSportsCentres,2020-11-26T00:00:00,1/10/2021
1272,Luxembourg,GymsSportsCentresPartial,2021-01-11T00:00:00,NA
1273,Luxembourg,IndoorOver100,2020-03-17T00:00:00,5/10/2020
1274,Luxembourg,IndoorOver100,2020-09-22T00:00:00,5/15/2021
1275,Luxembourg,IndoorOver1000,2020-03-09T00:00:00,3/16/2020
1276,Luxembourg,IndoorOver50,2020-05-11T00:00:00,9/21/2020
1277,Luxembourg,IndoorOver500,2021-05-16T00:00:00,6/21/2021
1278,Luxembourg,MasksMandatoryAllSpaces,2020-03-18T00:00:00,4/19/2020
1279,Luxembourg,MasksMandatoryAllSpacesPartial,2020-06-15T00:00:00,NA
1280,Luxembourg,MassGather50Partial,2020-05-11T00:00:00,9/21/2020
1281,Luxembourg,MassGatherAll,2020-03-09T00:00:00,3/16/2020
1282,Luxembourg,MassGatherAll,2020-09-22T00:00:00,6/21/2021
1283,Luxembourg,MassGatherAllPartial,2020-03-17T00:00:00,9/21/2020
1284,Luxembourg,NonEssentialShops,2020-03-16T00:00:00,4/19/2020
1285,Luxembourg,NonEssentialShopsPartial,2020-04-20T00:00:00,5/11/2020
1286,Luxembourg,NonEssentialShopsPartial,2020-10-28T00:00:00,NA
1287,Luxembourg,OutdoorOver100,2020-09-22T00:00:00,6/12/2021
1288,Luxembourg,OutdoorOver50,2020-07-19T00:00:00,9/21/2020
1289,Luxembourg,OutdoorOver500,2020-03-17T00:00:00,7/18/2020
1290,Luxembourg,PrivateGatheringRestrictions,2020-03-16T00:00:00,5/11/2020
1291,Luxembourg,PrivateGatheringRestrictions,2020-07-19T00:00:00,6/12/2021
1292,Luxembourg,PrivateGatheringRestrictionsPartial,2021-06-13T00:00:00,NA
1293,Luxembourg,QuarantineForInternationalTravellers,2021-05-06T00:00:00,5/15/2021
1294,Luxembourg,RestaurantsCafes,2020-03-16T00:00:00,5/29/2020
1295,Luxembourg,RestaurantsCafes,2020-11-27T00:00:00,4/6/2021
1296,Luxembourg,RestaurantsCafesPartial,2020-05-30T00:00:00,11/26/2020
1297,Luxembourg,RestaurantsCafesPartial,2021-04-07T00:00:00,NA
1298,Luxembourg,StayHomeOrder,2020-03-18T00:00:00,4/19/2020
1299,Luxembourg,StayHomeOrderPartial,2020-04-20T00:00:00,5/11/2020
1300,Luxembourg,StayHomeOrderPartial,2020-10-30T00:00:00,6/12/2021
1301,Luxembourg,StayHomeRiskG,2020-03-12T00:00:00,NA
1302,Luxembourg,Teleworking,2020-03-13T00:00:00,NA
1303,Malta,BanOnAllEvents,2020-03-13T00:00:00,4/25/2021
1304,Malta,BanOnAllEventsPartial,2021-11-01T00:00:00,NA
1305,Malta,ClosDaycare,2020-03-13T00:00:00,6/30/2020
1306,Malta,ClosDaycare,2021-03-15T00:00:00,4/11/2021
1307,Malta,ClosHigh,2020-03-13T00:00:00,6/30/2020
1308,Malta,ClosHigh,2020-09-01T00:00:00,NA
1309,Malta,ClosPrim,2020-03-13T00:00:00,6/30/2020
1310,Malta,ClosPrim,2021-03-15T00:00:00,4/11/2021
1311,Malta,ClosPubAny,2020-03-18T00:00:00,5/21/2020
1312,Malta,ClosPubAny,2021-03-11T00:00:00,4/25/2021
1313,Malta,ClosPubAnyPartial,2020-05-22T00:00:00,3/10/2021
1314,Malta,ClosPubAnyPartial,2021-04-26T00:00:00,NA
1315,Malta,ClosSec,2020-03-13T00:00:00,6/30/2020
1316,Malta,ClosSec,2021-03-15T00:00:00,4/11/2021
1317,Malta,EntertainmentVenues,2020-03-18T00:00:00,5/21/2020
1318,Malta,EntertainmentVenues,2021-03-11T00:00:00,4/25/2021
1319,Malta,EntertainmentVenuesPartial,2020-08-17T00:00:00,3/10/2021
1320,Malta,EntertainmentVenuesPartial,2021-04-26T00:00:00,6/27/2021
1321,Malta,GymsSportsCentres,2020-03-18T00:00:00,6/2/2020
1322,Malta,GymsSportsCentres,2021-03-11T00:00:00,5/9/2021
1323,Malta,GymsSportsCentresPartial,2020-06-03T00:00:00,3/10/2021
1324,Malta,GymsSportsCentresPartial,2021-05-10T00:00:00,NA
1325,Malta,IndoorOver100,2021-07-05T00:00:00,7/18/2021
1326,Malta,IndoorOver500,2021-07-19T00:00:00,10/31/2021
1327,Malta,MasksMandatoryAllSpaces,2020-05-22T00:00:00,6/30/2021
1328,Malta,MasksMandatoryAllSpacesPartial,2021-07-01T00:00:00,NA
1329,Malta,MassGather50,2020-03-13T00:00:00,4/25/2021
1330,Malta,MassGather50Partial,2021-11-01T00:00:00,NA
1331,Malta,MassGatherAll,2020-03-13T00:00:00,4/25/2021
1332,Malta,MassGatherAll,2021-07-05T00:00:00,10/31/2021
1333,Malta,MassGatherAllPartial,2021-11-01T00:00:00,NA
1334,Malta,NonEssentialShops,2020-03-23T00:00:00,5/21/2020
1335,Malta,NonEssentialShops,2021-03-10T00:00:00,5/10/2021
1336,Malta,NonEssentialShopsPartial,2020-05-22T00:00:00,3/9/2021
1337,Malta,PlaceOfWorship,2020-08-20T00:00:00,3/30/2021
1338,Malta,PrivateGatheringRestrictions,2020-08-17T00:00:00,4/25/2021
1339,Malta,PrivateGatheringRestrictions,2021-05-24T00:00:00,NA
1340,Malta,QuarantineForInternationalTravellers,2020-03-13T00:00:00,NA
1341,Malta,RestaurantsCafes,2020-03-18T00:00:00,5/21/2020
1342,Malta,RestaurantsCafes,2021-03-11T00:00:00,5/9/2021
1343,Malta,RestaurantsCafesPartial,2020-05-22T00:00:00,3/10/2021
1344,Malta,RestaurantsCafesPartial,2021-05-10T00:00:00,NA
1345,Malta,StayHomeRiskG,2020-03-28T00:00:00,6/2/2020
1346,Malta,Teleworking,2020-05-08T00:00:00,NA
1347,Netherlands,AdaptationOfWorkplace,2020-03-25T00:00:00,3/2/2021
1348,Netherlands,AdaptationOfWorkplace,2021-05-19T00:00:00,NA
1349,Netherlands,AdaptationOfWorkplacePartial,2021-03-03T00:00:00,5/18/2021
1350,Netherlands,BanOnAllEvents,2020-03-23T00:00:00,5/31/2020
1351,Netherlands,BanOnAllEvents,2020-11-04T00:00:00,6/4/2021
1352,Netherlands,BanOnAllEventsPartial,2020-10-14T00:00:00,11/3/2020
1353,Netherlands,BanOnAllEventsPartial,2021-06-05T00:00:00,6/25/2021
1354,Netherlands,ClosDaycare,2020-03-16T00:00:00,5/10/2020
1355,Netherlands,ClosDaycare,2020-12-16T00:00:00,2/7/2021
1356,Netherlands,ClosDaycarePartial,2020-06-08T00:00:00,7/1/2020
1357,Netherlands,ClosDaycarePartial,2021-02-08T00:00:00,4/18/2021
1358,Netherlands,ClosHigh,2020-03-12T00:00:00,6/14/2020
1359,Netherlands,ClosHigh,2020-12-16T00:00:00,4/25/2021
1360,Netherlands,ClosHighPartial,2020-06-15T00:00:00,9/1/2020
1361,Netherlands,ClosHighPartial,2021-04-26T00:00:00,8/29/2021
1362,Netherlands,ClosHighPartial,2021-11-13T00:00:00,NA
1363,Netherlands,ClosPrim,2020-03-16T00:00:00,5/10/2020
1364,Netherlands,ClosPrim,2020-12-16T00:00:00,2/7/2021
1365,Netherlands,ClosPrimPartial,2020-05-11T00:00:00,6/8/2020
1366,Netherlands,ClosPubAnyPartial,2020-03-12T00:00:00,6/25/2021
1367,Netherlands,ClosPubAnyPartial,2021-07-10T00:00:00,NA
1368,Netherlands,ClosSec,2020-03-16T00:00:00,6/1/2020
1369,Netherlands,ClosSec,2020-12-16T00:00:00,2/28/2021
1370,Netherlands,ClosSecPartial,2020-06-02T00:00:00,6/30/2020
1371,Netherlands,ClosSecPartial,2021-03-01T00:00:00,5/31/2021
1372,Netherlands,ClosureOfPublicTransportPartial,2020-03-12T00:00:00,5/31/2020
1373,Netherlands,ClosureOfPublicTransportPartial,2020-12-15T00:00:00,5/18/2021
1374,Netherlands,EntertainmentVenues,2020-03-12T00:00:00,5/31/2020
1375,Netherlands,EntertainmentVenues,2020-11-04T00:00:00,5/18/2021
1376,Netherlands,EntertainmentVenuesPartial,2020-06-01T00:00:00,11/3/2020
1377,Netherlands,EntertainmentVenuesPartial,2021-05-19T00:00:00,6/25/2021
1378,Netherlands,EntertainmentVenuesPartial,2021-07-10T00:00:00,NA
1379,Netherlands,GymsSportsCentres,2020-03-16T00:00:00,4/28/2020
1380,Netherlands,GymsSportsCentres,2020-12-15T00:00:00,5/18/2021
1381,Netherlands,GymsSportsCentresPartial,2020-04-29T00:00:00,6/30/2020
1382,Netherlands,GymsSportsCentresPartial,2020-10-14T00:00:00,12/14/2020
1383,Netherlands,GymsSportsCentresPartial,2021-05-19T00:00:00,6/4/2021
1384,Netherlands,IndoorOver100,2020-03-12T00:00:00,3/22/2020
1385,Netherlands,IndoorOver100,2020-06-01T00:00:00,9/28/2020
1386,Netherlands,IndoorOver100,2021-06-26T00:00:00,11/12/2021
1387,Netherlands,IndoorOver1000,2021-11-13T00:00:00,NA
1388,Netherlands,IndoorOver50,2020-09-29T00:00:00,10/13/2020
1389,Netherlands,MasksMandatoryClosedSpaces,2020-12-01T00:00:00,6/25/2021
1390,Netherlands,MasksMandatoryClosedSpaces,2021-11-06T00:00:00,NA
1391,Netherlands,MasksMandatoryClosedSpacesPartial,2020-06-01T00:00:00,10/4/2020
1392,Netherlands,MasksMandatoryClosedSpacesPartial,2021-06-26T00:00:00,11/5/2021
1393,Netherlands,MasksVoluntaryClosedSpacesPartial,2020-10-05T00:00:00,11/30/2020
1394,Netherlands,MassGather50,2020-03-23T00:00:00,5/31/2020
1395,Netherlands,MassGather50,2020-09-29T00:00:00,10/13/2020
1396,Netherlands,MassGather50,2020-11-04T00:00:00,6/4/2021
1397,Netherlands,MassGather50Partial,2020-10-14T00:00:00,11/3/2020
1398,Netherlands,MassGather50Partial,2021-06-05T00:00:00,6/25/2021
1399,Netherlands,MassGatherAll,2020-03-12T00:00:00,6/30/2020
1400,Netherlands,MassGatherAll,2020-09-29T00:00:00,10/13/2020
1401,Netherlands,MassGatherAll,2020-11-04T00:00:00,6/4/2021
1402,Netherlands,MassGatherAllPartial,2020-07-01T00:00:00,9/28/2020
1403,Netherlands,MassGatherAllPartial,2020-10-14T00:00:00,11/3/2020
1404,Netherlands,MassGatherAllPartial,2021-06-05T00:00:00,NA
1405,Netherlands,NonEssentialShops,2020-12-15T00:00:00,3/2/2021
1406,Netherlands,NonEssentialShopsPartial,2021-03-03T00:00:00,6/4/2021
1407,Netherlands,NonEssentialShopsPartial,2021-11-13T00:00:00,NA
1408,Netherlands,OutdoorOver100,2020-03-12T00:00:00,3/22/2020
1409,Netherlands,OutdoorOver100,2021-06-26T00:00:00,8/17/2021
1410,Netherlands,OutdoorOver1000,2021-08-18T00:00:00,NA
1411,Netherlands,OutdoorOver50,2020-09-29T00:00:00,10/13/2020
1412,Netherlands,OutdoorOver500,2020-07-01T00:00:00,9/28/2020
1413,Netherlands,PlaceOfWorship,2020-03-16T00:00:00,5/31/2020
1414,Netherlands,PlaceOfWorshipPartial,2020-06-01T00:00:00,6/30/2020
1415,Netherlands,PrivateGatheringRestrictions,2020-03-23T00:00:00,6/30/2020
1416,Netherlands,PrivateGatheringRestrictions,2020-08-18T00:00:00,6/25/2021
1417,Netherlands,PrivateGatheringRestrictionsPartial,2021-07-10T00:00:00,8/13/2021
1418,Netherlands,PrivateGatheringRestrictionsPartial,2021-11-13T00:00:00,NA
1419,Netherlands,QuarantineForInternationalTravellers,2020-03-14T00:00:00,9/21/2021
1420,Netherlands,QuarantineForInternationalTravellersPartial,2021-09-22T00:00:00,NA
1421,Netherlands,RestaurantsCafes,2020-03-15T00:00:00,5/31/2020
1422,Netherlands,RestaurantsCafes,2020-10-14T00:00:00,4/27/2021
1423,Netherlands,RestaurantsCafesPartial,2020-06-01T00:00:00,6/30/2020
1424,Netherlands,RestaurantsCafesPartial,2020-09-29T00:00:00,10/13/2020
1425,Netherlands,RestaurantsCafesPartial,2021-04-28T00:00:00,6/4/2021
1426,Netherlands,RestaurantsCafesPartial,2021-07-10T00:00:00,NA
1427,Netherlands,StayHomeGen,2020-03-18T00:00:00,5/10/2020
1428,Netherlands,StayHomeGen,2020-12-15T00:00:00,1/22/2021
1429,Netherlands,StayHomeGen,2021-04-29T00:00:00,6/4/2021
1430,Netherlands,StayHomeGenPartial,2020-05-11T00:00:00,6/1/2020
1431,Netherlands,StayHomeGenPartial,2020-11-04T00:00:00,12/14/2020
1432,Netherlands,StayHomeOrderPartial,2021-01-23T00:00:00,4/28/2021
1433,Netherlands,StayHomeRiskG,2020-03-13T00:00:00,6/26/2020
1434,Netherlands,Teleworking,2020-03-12T00:00:00,5/31/2020
1435,Netherlands,Teleworking,2020-08-18T00:00:00,6/25/2021
1436,Netherlands,Teleworking,2021-07-19T00:00:00,NA
1437,Netherlands,TeleworkingPartial,2020-06-01T00:00:00,8/17/2020
1438,Netherlands,TeleworkingPartial,2021-06-26T00:00:00,7/18/2021
1439,Netherlands,WorkplaceClosures,2020-03-23T00:00:00,5/10/2020
1440,Netherlands,WorkplaceClosures,2020-12-15T00:00:00,3/2/2021
1441,Netherlands,WorkplaceClosuresPartial,2021-03-03T00:00:00,4/27/2021
1442,Norway,AdaptationOfWorkplacePartial,2021-07-28T00:00:00,9/25/2021
1443,Norway,BanOnAllEvents,2020-03-12T00:00:00,5/6/2020
1444,Norway,ClosDaycare,2020-03-12T00:00:00,4/20/2020
1445,Norway,ClosDaycarePartial,2021-07-08T00:00:00,10/11/2021
1446,Norway,ClosHigh,2020-03-12T00:00:00,6/14/2020
1447,Norway,ClosHigh,2021-01-04T00:00:00,2/18/2021
1448,Norway,ClosHighPartial,2020-11-09T00:00:00,1/3/2021
1449,Norway,ClosHighPartial,2021-02-19T00:00:00,9/25/2021
1450,Norway,ClosPrim,2020-03-12T00:00:00,4/26/2020
1451,Norway,ClosPubAny,2020-03-12T00:00:00,5/31/2020
1452,Norway,ClosPubAnyPartial,2020-06-01T00:00:00,9/25/2021
1453,Norway,ClosSec,2020-03-12T00:00:00,5/11/2020
1454,Norway,ClosSecPartial,2021-01-04T00:00:00,1/17/2021
1455,Norway,EntertainmentVenues,2020-03-12T00:00:00,5/31/2020
1456,Norway,EntertainmentVenues,2021-03-25T00:00:00,9/25/2021
1457,Norway,EntertainmentVenuesPartial,2020-06-01T00:00:00,1/3/2021
1458,Norway,GymsSportsCentres,2020-03-12T00:00:00,5/14/2020
1459,Norway,GymsSportsCentres,2021-01-03T00:00:00,1/17/2021
1460,Norway,GymsSportsCentres,2021-03-25T00:00:00,4/15/2021
1461,Norway,GymsSportsCentresPartial,2021-01-18T00:00:00,3/24/2021
1462,Norway,GymsSportsCentresPartial,2021-04-16T00:00:00,9/25/2021
1463,Norway,IndoorOver100,2021-02-19T00:00:00,3/24/2021
1464,Norway,IndoorOver100,2021-04-16T00:00:00,6/17/2021
1465,Norway,IndoorOver50,2020-05-07T00:00:00,6/14/2020
1466,Norway,IndoorOver50,2021-03-25T00:00:00,4/15/2021
1467,Norway,IndoorOver500,2020-06-15T00:00:00,2/18/2021
1468,Norway,MasksVoluntaryAllSpacesPartial,2020-08-14T00:00:00,NA
1469,Norway,MassGather50,2020-03-12T00:00:00,6/14/2020
1470,Norway,MassGather50,2021-03-25T00:00:00,4/15/2021
1471,Norway,MassGatherAll,2020-03-12T00:00:00,6/14/2020
1472,Norway,MassGatherAll,2020-10-12T00:00:00,5/26/2021
1473,Norway,MassGatherAllPartial,2020-06-15T00:00:00,10/11/2020
1474,Norway,MassGatherAllPartial,2021-05-27T00:00:00,6/17/2021
1475,Norway,OutdoorOver50,2020-05-07T00:00:00,6/14/2020
1476,Norway,OutdoorOver50,2021-03-25T00:00:00,4/15/2021
1477,Norway,OutdoorOver500,2020-06-15T00:00:00,3/24/2021
1478,Norway,OutdoorOver500,2021-04-16T00:00:00,6/17/2021
1479,Norway,PrivateGatheringRestrictions,2020-06-02T00:00:00,9/25/2021
1480,Norway,QuarantineForInternationalTravellers,2020-07-15T00:00:00,3/5/2021
1481,Norway,QuarantineForInternationalTravellers,2021-03-29T00:00:00,6/11/2021
1482,Norway,QuarantineForInternationalTravellersPartial,2020-05-07T00:00:00,7/14/2020
1483,Norway,QuarantineForInternationalTravellersPartial,2021-03-06T00:00:00,3/28/2021
1484,Norway,QuarantineForInternationalTravellersPartial,2021-06-12T00:00:00,NA
1485,Norway,RestaurantsCafes,2020-03-12T00:00:00,5/31/2020
1486,Norway,RestaurantsCafesPartial,2020-06-01T00:00:00,9/25/2021
1487,Norway,StayHomeGen,2020-11-05T00:00:00,1/3/2021
1488,Norway,StayHomeRiskG,2020-03-12T00:00:00,6/1/2020
1489,Norway,Teleworking,2020-03-10T00:00:00,6/17/2021
